"Kraj","LeagueId","MatchId","Liga","Mecz","Data","Arena","Drużyna","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","PBP_Przyjecie_Blok0","PBP_Przyjecie_Blok1","PBP_Przyjecie_Blok2","PBP_Przyjecie_Blok3","PBP_Przyjecie_Blok_Razem","PBP_OB_Atak_Razem","PBP_OB_Atak_Punkt","PBP_OB_Atak_Blok","PBP_OB_Atak_Blad","PBP_OB_Atak_Obroniony","PBP_OB_Atak_Inne","PBP_SEK_Atak_Razem","PBP_SEK_Atak_Punkt","PBP_SEK_Atak_Blok","PBP_SEK_Atak_Blad","PBP_SEK_Atak_Obroniony","PBP_SEK_Atak_Inne","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Exporter_Version","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"Germany","15183","1070245","germany_15183","Blue Star Panters vs Brackens VC 3:2","2026-04-30 19:00","Grönegau Park","Brackens VC","Bieniarz, Emil","1724962","24","17","13","2","1","72.4","39","5","19","49","36","6","2","0","4","1","17","0","0","0","0","0","4","47","76","1","0","1","0","1","0","0","51.1","","0","1","1","2","0","1","47","76","2","1","33","2","1","14","72.4","58.1","0","0","1","0","2","3","0","0","0","1","0","1","0","0","0","0","0","0","17","1","3","1","13","35","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","5","8","13","13","11","7","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070245","germany_15183","Blue Star Panters vs Brackens VC 3:2","2026-04-30 19:00","Grönegau Park","Brackens VC","Piotrowski, Kamil","1864228","14","11","13","0","0","72.3","27","3","12","44","33","15","8","3","7","5","53","0","0","0","0","0","2","8","35","0","0","0","0","0","0","0","36.5","","3","5","1","1","1","1","8","35","1","0","5","1","0","3","72.3","61.3","1","0","1","0","1","3","2","0","1","0","0","3","7","1","0","1","7","16","0","0","0","0","0","0","1","0","0","0","4","5","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","1","1","5","3","1","0","1","0","5","8","14","8","7","10","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070245","germany_15183","Blue Star Panters vs Brackens VC 3:2","2026-04-30 19:00","Grönegau Park","Brackens VC","Bury, Jędrzej","1949215","5","0","10","1","0","64.4","10","3","4","40","10","16","9","1","7","6","44","33","1","97","16","48","1","9","86","0","0","0","0","0","0","0","25.9","","2","3","2","2","2","2","9","86","0","0","5","1","0","4","64.4","58.3","0","0","0","0","2","2","1","0","2","0","0","3","0","1","0","1","0","2","0","0","0","0","0","0","2","0","0","0","1","3","0","0","0","0","0","0","9","15","6","2","32","1","0","0","0","1","0","6","2","0","0","4","0","5","10","18","10","14","8","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070245","germany_15183","Blue Star Panters vs Brackens VC 3:2","2026-04-30 19:00","Grönegau Park","Brackens VC","Woźniak, Jerzy","1682107","26","21","16","2","3","79.8","34","3","20","59","50","4","2","0","2","0","0","0","0","0","0","0","3","43","64","0","0","0","0","0","0","0","61.5","","0","2","0","0","0","0","43","64","3","0","28","0","0","15","84.4","68.2","0","0","1","0","3","4","0","0","0","2","1","3","0","0","0","0","0","0","18","1","1","0","7","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","15","10","8","10","6","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070245","germany_15183","Blue Star Panters vs Brackens VC 3:2","2026-04-30 19:00","Grönegau Park","Brackens VC","Alkanalp, Çağ","1905041","0","-5","0","0","0","0","0","0","0","0","0","41","28","14","13","10","59","32","5","84","13","41","0","0","0","3","1","6","0","1","2","3","21.2","","6","7","0","1","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","1","1","6","11","11","5","0","27","14","8","2","0","3","1","10","4","2","2","1","1","5","24","9","4","18","11","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070245","germany_15183","Blue Star Panters vs Brackens VC 3:2","2026-04-30 19:00","Grönegau Park","Brackens VC","Ramajo, Matteo","1976165","4","0","8","1","1","60.3","13","3","3","23","0","11","4","0","7","4","36","0","0","0","0","0","0","22","40","0","0","0","0","0","0","0","5.1","","4","6","0","1","0","0","22","40","0","1","16","0","0","6","60.3","53.3","1","0","1","0","2","4","0","0","0","1","0","1","0","0","2","0","4","6","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","0","0","1","4","5","8","6","8","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070245","germany_15183","Blue Star Panters vs Brackens VC 3:2","2026-04-30 19:00","Grönegau Park","Brackens VC","Mitev, Velichko","1724852","7","5","5","2","1","49.2","8","0","6","75","75","2","1","0","1","0","0","4","0","100","0","0","0","8","11","0","0","0","0","0","0","0","14.6","","0","0","0","1","0","0","8","11","0","0","6","0","0","2","65.5","53.4","0","0","0","0","0","0","0","0","0","1","1","2","3","0","0","1","1","5","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","4","10","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070245","germany_15183","Blue Star Panters vs Brackens VC 3:2","2026-04-30 19:00","Grönegau Park","Brackens VC","Cipolli, Gigi","1976192","0","-1","0","0","0","0","0","0","0","0","0","10","5","4","5","2","60","9","1","89","1","11","0","0","0","1","1","2","0","0","1","1","5.6","","1","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2","1","1","3","3","8","4","2","1","0","0","1","2","2","0","0","0","0","2","0","6","11","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070245","germany_15183","Blue Star Panters vs Brackens VC 3:2","2026-04-30 19:00","Grönegau Park","Brackens VC","Lorens, Michał","2003209","1","1","4","0","0","61.4","2","0","1","50","50","5","3","3","2","1","80","0","0","0","0","0","0","2","6","5","1","9","2","2","2","3","4.8","","1","2","0","0","0","0","2","6","0","1","2","0","0","0","61.4","56.2","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","1","0","3","9","0","0","0","0","0","3","2","0","0","1","0","1","0","1","0","0","0","2","10","0","5","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070245","germany_15183","Blue Star Panters vs Brackens VC 3:2","2026-04-30 19:00","Grönegau Park","Brackens VC","Tortora, Giancarlo","1724691","8","6","1","0","0","57.9","14","2","7","50","36","3","0","0","3","0","0","0","0","0","0","0","1","7","16","0","0","0","0","0","0","0","21.2","","0","0","0","3","0","0","7","16","0","0","5","1","0","2","57.9","57.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","2","0","5","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","5","6","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070246","germany_15183","FlyingDutchman vs Fliegende Klappen 0:3","2026-04-30 19:00","Karibik","FlyingDutchman","Ribeiro, André","1865774","0","-1","7","1","0","53.3","0","0","0","0","0","7","3","0","4","1","14","0","0","0","0","0","0","12","32","25","12","71","10","23","26","12","-0.6","","0","0","1","2","0","2","12","32","0","0","8","0","0","4","53.3","49.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","12","3","7","24","71","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","3","26","9","34","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070246","germany_15183","FlyingDutchman vs Fliegende Klappen 0:3","2026-04-30 19:00","Karibik","FlyingDutchman","Julian, Richard","1976673","3","0","10","1","0","61.3","8","1","3","38","25","14","11","5","3","2","50","9","1","89","4","44","0","24","40","0","0","0","0","0","0","0","11.1","","2","2","0","1","0","0","24","40","0","0","21","0","1","3","61.3","54.6","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","1","1","3","6","0","0","0","0","0","0","1","2","4","1","8","5","2","0","1","2","0","2","2","0","0","0","0","3","9","10","16","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070246","germany_15183","FlyingDutchman vs Fliegende Klappen 0:3","2026-04-30 19:00","Karibik","FlyingDutchman","Gerling, Franz-Josef","1905209","14","2","8","1","0","71.6","31","11","10","32","-3","6","3","0","3","1","17","0","0","0","0","0","4","32","44","0","0","0","0","0","0","0","14.3","","0","0","0","2","1","1","32","44","3","1","26","1","0","6","71.6","61.1","2","0","0","0","2","4","1","0","0","0","0","1","0","0","0","0","0","0","7","5","6","0","8","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","3","12","13","13","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070246","germany_15183","FlyingDutchman vs Fliegende Klappen 0:3","2026-04-30 19:00","Karibik","FlyingDutchman","Kössler, Hinrich","1865537","8","5","7","0","2","60.8","15","3","4","27","7","14","6","1","8","1","14","0","0","0","0","0","2","16","32","0","0","0","0","0","0","0","18.1","","1","4","0","4","0","0","16","32","2","0","13","0","0","3","60.8","53","1","0","0","0","2","3","0","0","1","0","0","1","3","0","1","0","5","9","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","1","0","3","8","10","12","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070246","germany_15183","FlyingDutchman vs Fliegende Klappen 0:3","2026-04-30 19:00","Karibik","FlyingDutchman","Paparazzi, Cees","2060711","5","2","9","1","0","71.4","6","0","3","50","50","13","5","2","8","4","46","50","2","96","15","30","2","20","44","0","0","0","0","0","0","0","35.4","","3","4","1","4","0","0","20","44","1","0","15","1","1","5","71.4","60.4","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","2","2","0","0","0","0","0","0","2","0","0","0","1","3","0","0","0","0","0","0","10","14","14","10","48","2","1","1","0","0","0","4","2","1","0","1","0","3","20","25","26","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070246","germany_15183","FlyingDutchman vs Fliegende Klappen 0:3","2026-04-30 19:00","Karibik","FlyingDutchman","Eckhardt-Heble, Gismar","1904872","13","10","6","0","0","59","22","3","13","59","45","2","1","1","1","0","50","0","0","0","0","0","0","17","25","0","0","0","0","0","0","0","31.3","","0","1","0","0","0","0","17","25","0","0","14","0","0","3","59","53","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","12","1","2","0","6","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","3","11","11","4","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070246","germany_15183","FlyingDutchman vs Fliegende Klappen 0:3","2026-04-30 19:00","Karibik","FlyingDutchman","Truss, Sean","2060272","0","0","0","0","0","0","0","0","0","0","0","23","15","3","8","5","35","9","0","100","3","33","0","0","0","0","0","2","0","0","1","1","9.2","","3","4","1","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","3","3","2","9","3","2","0","0","0","1","5","3","1","0","1","0","3","11","13","7","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070246","germany_15183","FlyingDutchman vs Fliegende Klappen 0:3","2026-04-30 19:00","Karibik","FlyingDutchman","Fitzgerald, Kyle","1950269","1","1","2","0","0","56.1","0","0","0","0","0","4","2","0","2","1","25","0","0","0","0","0","1","3","11","12","2","22","4","8","4","6","3.4","","1","2","0","0","0","0","3","11","1","0","3","0","0","0","56.1","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","2","0","0","8","22","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","21","0","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070246","germany_15183","FlyingDutchman vs Fliegende Klappen 0:3","2026-04-30 19:00","Karibik","FlyingDutchman","Schechtinger, Arnt","1865709","5","2","4","0","0","56.7","11","3","5","45","18","4","0","0","4","2","50","0","0","0","0","0","0","8","15","0","0","0","0","0","0","0","9.9","","2","3","0","1","0","0","8","15","0","0","6","0","0","2","56.7","52.6","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","5","0","2","0","2","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","2","0","4","11","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070246","germany_15183","FlyingDutchman vs Fliegende Klappen 0:3","2026-04-30 19:00","Karibik","FlyingDutchman","Camera, Brandon","2002742","2","2","2","0","0","61.1","2","0","2","100","100","4","4","1","0","0","25","0","0","0","0","0","0","2","9","0","0","0","0","0","0","0","4.8","","0","0","0","0","0","0","2","9","0","0","1","0","0","1","61.1","60.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","7","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070246","germany_15183","FlyingDutchman vs Fliegende Klappen 0:3","2026-04-30 19:00","Karibik","Fliegende Klappen","Maia, Edmilson","1684388","1","0","12","1","0","57","0","0","0","0","0","11","9","5","2","1","55","0","0","0","0","0","1","13","33","32","7","56","8","17","22","9","6.4","","0","0","1","2","0","0","13","33","1","0","12","0","0","1","57","50.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","7","1","1","15","56","0","0","0","0","0","5","0","1","0","2","2","1","0","1","0","0","0","3","13","21","30","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070246","germany_15183","FlyingDutchman vs Fliegende Klappen 0:3","2026-04-30 19:00","Karibik","Fliegende Klappen","Gherardi, Placido","1926942","8","6","6","1","0","66","6","0","6","100","100","4","3","2","1","1","75","6","1","83","3","50","2","11","23","0","0","0","0","0","0","0","20.2","","1","1","0","0","0","0","11","23","2","0","9","0","0","2","66","58.6","0","0","0","0","0","0","0","0","0","2","0","2","3","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","4","0","5","2","1","0","0","1","0","1","1","0","0","0","0","3","6","4","9","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070246","germany_15183","FlyingDutchman vs Fliegende Klappen 0:3","2026-04-30 19:00","Karibik","Fliegende Klappen","Artaud, Marc","1685635","18","18","12","0","2","58.5","17","0","9","53","53","3","2","0","1","0","0","0","0","0","0","0","7","35","50","1","0","2","0","1","1","0","55.6","","0","0","0","1","0","0","35","50","7","0","33","0","0","2","58.5","51.3","4","0","0","0","5","9","2","0","0","0","0","2","0","0","0","0","0","0","3","0","0","0","3","6","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","11","10","13","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070246","germany_15183","FlyingDutchman vs Fliegende Klappen 0:3","2026-04-30 19:00","Karibik","Fliegende Klappen","Moura, Nicholas","1904298","9","3","4","0","0","62.9","17","6","8","47","12","5","4","1","1","1","40","0","0","0","0","0","1","19","35","0","0","0","0","0","0","0","13.6","","1","1","0","0","0","0","19","35","1","0","18","0","0","1","62.9","59","2","1","0","0","0","3","1","0","1","0","1","3","5","0","3","0","2","10","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","3","5","12","8","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070246","germany_15183","FlyingDutchman vs Fliegende Klappen 0:3","2026-04-30 19:00","Karibik","Fliegende Klappen","Szydło, Igor","1951280","3","2","17","0","1","60.2","4","0","1","25","25","13","10","6","3","1","54","27","1","96","15","56","1","18","41","0","0","0","0","0","0","0","27.6","","1","1","0","2","0","0","18","41","1","2","18","0","0","0","60.2","51.9","0","0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","4","8","11","3","26","6","2","1","0","1","2","1","1","0","0","0","0","3","19","14","22","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070246","germany_15183","FlyingDutchman vs Fliegende Klappen 0:3","2026-04-30 19:00","Karibik","Fliegende Klappen","Rolfini, Ottorino","1865442","13","12","5","0","0","57.1","14","1","11","79","71","1","1","1","0","0","100","0","0","0","0","0","2","16","32","0","0","0","0","0","0","0","41.5","","0","0","0","0","0","0","16","32","2","0","16","0","0","0","57.1","49.7","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","10","0","1","1","1","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","3","5","5","11","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070246","germany_15183","FlyingDutchman vs Fliegende Klappen 0:3","2026-04-30 19:00","Karibik","Fliegende Klappen","Ćirić, Vasilije","1976855","0","0","0","0","0","0","0","0","0","0","0","21","17","8","4","2","48","5","0","100","5","100","0","0","0","0","1","3","1","0","0","2","11.2","","2","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","3","1","2","1","1","5","8","3","3","0","0","2","2","1","0","0","1","0","3","2","10","12","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070246","germany_15183","FlyingDutchman vs Fliegende Klappen 0:3","2026-04-30 19:00","Karibik","Fliegende Klappen","Gomes, Isaac","1864178","8","5","2","0","0","61.5","16","3","8","50","31","6","4","1","2","0","17","0","0","0","0","0","0","7","15","0","0","0","0","0","0","0","18.5","","0","1","0","1","0","0","7","15","0","0","7","0","0","0","61.5","57","0","0","0","0","1","1","1","0","1","0","0","2","5","0","1","0","0","6","0","0","0","0","0","0","2","1","0","0","4","7","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","3","8","8","5","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070246","germany_15183","FlyingDutchman vs Fliegende Klappen 0:3","2026-04-30 19:00","Karibik","Fliegende Klappen","Pfaffenzeller, Detlef","2032140","2","2","2","0","0","68.9","3","0","2","67","67","1","1","0","0","0","0","0","0","0","0","0","0","9","13","0","0","0","0","0","0","0","4","","0","0","0","0","0","0","9","13","0","1","8","0","0","1","68.9","57.5","2","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","3","0","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070246","germany_15183","FlyingDutchman vs Fliegende Klappen 0:3","2026-04-30 19:00","Karibik","Fliegende Klappen","Mifune, Eihachi","1948977","0","0","0","0","0","0","0","0","0","0","0","3","3","2","0","0","67","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","1.6","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","1","0","3","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070246","germany_15183","FlyingDutchman vs Fliegende Klappen 0:3","2026-04-30 19:00","Karibik","Fliegende Klappen","Sturm-Meister, Arian","1724805","0","-2","5","2","0","54.2","0","0","0","0","0","3","3","1","0","0","33","0","0","0","0","0","0","9","12","12","1","21","2","7","9","3","-1.2","","0","0","0","0","0","0","9","12","0","0","8","0","0","1","54.2","50.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","1","1","1","6","21","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","3","18","8","2","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070246","germany_15183","FlyingDutchman vs Fliegende Klappen 0:3","2026-04-30 19:00","Karibik","Fliegende Klappen","de Barros, Olinto","1744874","3","1","8","1","0","62.7","7","1","3","43","29","8","6","2","2","0","25","13","0","100","8","62","0","13","31","0","0","0","0","0","0","0","13.5","","0","1","0","1","0","0","13","31","0","0","13","0","0","0","62.7","54.9","0","0","0","0","3","3","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","4","5","2","2","13","2","1","1","0","0","0","0","0","0","0","0","0","3","6","10","12","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070247","germany_15183","TVM Allstars vs Against all odds 3:0","2026-04-30 19:00","Rittersport-Park","TVM Allstars","Fußer, Heiko","1725048","1","0","8","1","0","59.4","0","0","0","0","0","15","8","3","7","4","47","0","0","0","0","0","1","11","15","18","8","44","1","10","25","8","6","","2","2","1","4","1","1","11","15","0","0","9","1","0","2","59.4","52.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","8","1","1","16","44","0","0","0","0","0","3","2","0","0","0","1","4","2","1","0","1","0","3","10","27","10","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070247","germany_15183","TVM Allstars vs Against all odds 3:0","2026-04-30 19:00","Rittersport-Park","TVM Allstars","Grubbacher, Niels","1904508","8","7","11","0","1","66.9","4","1","3","75","50","8","6","4","2","1","63","2","0","100","2","100","4","16","35","0","0","0","0","0","0","0","24.7","","0","1","0","0","1","1","16","35","4","0","16","0","0","0","66.9","59.4","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","4","3","1","0","0","0","1","0","1","0","0","0","3","10","3","11","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070247","germany_15183","TVM Allstars vs Against all odds 3:0","2026-04-30 19:00","Rittersport-Park","TVM Allstars","Lindinger, Austin","1950524","9","6","9","1","1","61.3","12","2","4","33","17","4","3","0","1","0","0","0","0","0","0","0","4","30","39","0","0","0","0","0","0","0","22.4","","0","1","0","0","0","0","30","39","4","0","28","0","1","2","61.3","51.1","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","0","2","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","13","8","3","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
"Germany","15183","1070247","germany_15183","TVM Allstars vs Against all odds 3:0","2026-04-30 19:00","Rittersport-Park","TVM Allstars","Tajchman, Delf","2004017","20","14","11","0","1","64.7","32","6","14","44","25","10","7","1","3","1","20","0","0","0","0","0","5","41","64","0","0","0","0","0","0","0","43.2","","1","1","0","2","0","0","41","64","4","0","38","1","0","3","64.7","56.3","3","0","3","0","7","13","1","0","1","0","1","3","10","0","2","0","4","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","0","0","0","3","14","18","17","0","0","foreign-0.2.13-pbp-transition-direct-attack-fix","0","0","0"
