"Liga","LeagueId","SeasonId","Round","Date","DateIso","MatchId","Status","HomeTeam","HomeTeamId","AwayTeam","AwayTeamId","Score","HomeSets","AwaySets","Key","RawText"
"3.12","15619","194","5","2026-09-08 17:00","2026-09-08 17:00","","scheduled","Los Rakos","137449","KS Kawoholicy","131724","","","","15619|194|5|137449|131724|2026-09-08 17:00",""
"3.12","15619","194","5","2026-09-08 17:00","2026-09-08 17:00","","scheduled","MKS Dwójka Zawiercie","130900","🌳Leśne Ludki🌳","131712","","","","15619|194|5|130900|131712|2026-09-08 17:00",""
"3.12","15619","194","5","2026-09-08 17:00","2026-09-08 17:00","","scheduled","Thorn Lynxes","131219","BH STAL MIELEC","130769","","","","15619|194|5|131219|130769|2026-09-08 17:00",""
"3.12","15619","194","6","2026-09-10 17:00","2026-09-10 17:00","","scheduled","🌳Leśne Ludki🌳","131712","FC Sarmacja Będzin","140788","","","","15619|194|6|131712|140788|2026-09-10 17:00",""
"3.12","15619","194","6","2026-09-10 17:00","2026-09-10 17:00","","scheduled","300-stuSpartan","137376","KPS Chełmiec Wałbrzych","130560","","","","15619|194|6|137376|130560|2026-09-10 17:00",""
"3.12","15619","194","6","2026-09-10 17:00","2026-09-10 17:00","","scheduled","Astoria Szczerców","128673","Thorn Lynxes","131219","","","","15619|194|6|128673|131219|2026-09-10 17:00",""
"3.12","15619","194","6","2026-09-10 17:00","2026-09-10 17:00","","scheduled","BH STAL MIELEC","130769","Los Rakos","137449","","","","15619|194|6|130769|137449|2026-09-10 17:00",""
"3.12","15619","194","6","2026-09-10 17:00","2026-09-10 17:00","","scheduled","Ipsarion","140952","4fun","161555","","","","15619|194|6|140952|161555|2026-09-10 17:00",""
"3.12","15619","194","6","2026-09-10 17:00","2026-09-10 17:00","","scheduled","KS Kawoholicy","131724","Acapulco Stalion","128733","","","","15619|194|6|131724|128733|2026-09-10 17:00",""
"3.12","15619","194","6","2026-09-10 17:00","2026-09-10 17:00","","scheduled","PRO Gdańsk","140767","Ks Kedzierzyn","128713","","","","15619|194|6|140767|128713|2026-09-10 17:00",""
"3.12","15619","194","6","2026-09-10 17:00","2026-09-10 17:00","","scheduled","The Ops","131290","MKS Dwójka Zawiercie","130900","","","","15619|194|6|131290|130900|2026-09-10 17:00",""
"3.12","15619","194","7","2026-09-12 17:00","2026-09-12 17:00","","scheduled","4fun","161555","🌳Leśne Ludki🌳","131712","","","","15619|194|7|161555|131712|2026-09-12 17:00",""
"3.12","15619","194","7","2026-09-12 17:00","2026-09-12 17:00","","scheduled","Acapulco Stalion","128733","BH STAL MIELEC","130769","","","","15619|194|7|128733|130769|2026-09-12 17:00",""
"3.12","15619","194","7","2026-09-12 17:00","2026-09-12 17:00","","scheduled","Astoria Szczerców","128673","PRO Gdańsk","140767","","","","15619|194|7|128673|140767|2026-09-12 17:00",""
"3.12","15619","194","7","2026-09-12 17:00","2026-09-12 17:00","","scheduled","FC Sarmacja Będzin","140788","The Ops","131290","","","","15619|194|7|140788|131290|2026-09-12 17:00",""
"3.12","15619","194","7","2026-09-12 17:00","2026-09-12 17:00","","scheduled","KPS Chełmiec Wałbrzych","130560","KS Kawoholicy","131724","","","","15619|194|7|130560|131724|2026-09-12 17:00",""
"3.12","15619","194","7","2026-09-12 17:00","2026-09-12 17:00","","scheduled","Ks Kedzierzyn","128713","Ipsarion","140952","","","","15619|194|7|128713|140952|2026-09-12 17:00",""
"3.12","15619","194","7","2026-09-12 17:00","2026-09-12 17:00","","scheduled","Los Rakos","137449","Thorn Lynxes","131219","","","","15619|194|7|137449|131219|2026-09-12 17:00",""
"3.12","15619","194","7","2026-09-12 17:00","2026-09-12 17:00","","scheduled","MKS Dwójka Zawiercie","130900","300-stuSpartan","137376","","","","15619|194|7|130900|137376|2026-09-12 17:00",""
"3.12","15619","194","8","2026-09-13 17:00","2026-09-13 17:00","","scheduled","🌳Leśne Ludki🌳","131712","Ks Kedzierzyn","128713","","","","15619|194|8|131712|128713|2026-09-13 17:00",""
"3.12","15619","194","8","2026-09-13 17:00","2026-09-13 17:00","","scheduled","300-stuSpartan","137376","FC Sarmacja Będzin","140788","","","","15619|194|8|137376|140788|2026-09-13 17:00",""
"3.12","15619","194","8","2026-09-13 17:00","2026-09-13 17:00","","scheduled","BH STAL MIELEC","130769","KPS Chełmiec Wałbrzych","130560","","","","15619|194|8|130769|130560|2026-09-13 17:00",""
"3.12","15619","194","8","2026-09-13 17:00","2026-09-13 17:00","","scheduled","Ipsarion","140952","Astoria Szczerców","128673","","","","15619|194|8|140952|128673|2026-09-13 17:00",""
"3.12","15619","194","8","2026-09-13 17:00","2026-09-13 17:00","","scheduled","KS Kawoholicy","131724","MKS Dwójka Zawiercie","130900","","","","15619|194|8|131724|130900|2026-09-13 17:00",""
"3.12","15619","194","8","2026-09-13 17:00","2026-09-13 17:00","","scheduled","Los Rakos","137449","Acapulco Stalion","128733","","","","15619|194|8|137449|128733|2026-09-13 17:00",""
"3.12","15619","194","8","2026-09-13 17:00","2026-09-13 17:00","","scheduled","The Ops","131290","4fun","161555","","","","15619|194|8|131290|161555|2026-09-13 17:00",""
"3.12","15619","194","8","2026-09-13 17:00","2026-09-13 17:00","","scheduled","Thorn Lynxes","131219","PRO Gdańsk","140767","","","","15619|194|8|131219|140767|2026-09-13 17:00",""
"3.12","15619","194","9","2026-09-15 17:00","2026-09-15 17:00","","scheduled","4fun","161555","300-stuSpartan","137376","","","","15619|194|9|161555|137376|2026-09-15 17:00",""
"3.12","15619","194","9","2026-09-15 17:00","2026-09-15 17:00","","scheduled","Acapulco Stalion","128733","Thorn Lynxes","131219","","","","15619|194|9|128733|131219|2026-09-15 17:00",""
"3.12","15619","194","9","2026-09-15 17:00","2026-09-15 17:00","","scheduled","Astoria Szczerców","128673","🌳Leśne Ludki🌳","131712","","","","15619|194|9|128673|131712|2026-09-15 17:00",""
"3.12","15619","194","9","2026-09-15 17:00","2026-09-15 17:00","","scheduled","FC Sarmacja Będzin","140788","KS Kawoholicy","131724","","","","15619|194|9|140788|131724|2026-09-15 17:00",""
"3.12","15619","194","9","2026-09-15 17:00","2026-09-15 17:00","","scheduled","KPS Chełmiec Wałbrzych","130560","Los Rakos","137449","","","","15619|194|9|130560|137449|2026-09-15 17:00",""
"3.12","15619","194","9","2026-09-15 17:00","2026-09-15 17:00","","scheduled","Ks Kedzierzyn","128713","The Ops","131290","","","","15619|194|9|128713|131290|2026-09-15 17:00",""
"3.12","15619","194","9","2026-09-15 17:00","2026-09-15 17:00","","scheduled","MKS Dwójka Zawiercie","130900","BH STAL MIELEC","130769","","","","15619|194|9|130900|130769|2026-09-15 17:00",""
"3.12","15619","194","9","2026-09-15 17:00","2026-09-15 17:00","","scheduled","PRO Gdańsk","140767","Ipsarion","140952","","","","15619|194|9|140767|140952|2026-09-15 17:00",""
"3.12","15619","194","10","2026-09-17 17:00","2026-09-17 17:00","","scheduled","🌳Leśne Ludki🌳","131712","PRO Gdańsk","140767","","","","15619|194|10|131712|140767|2026-09-17 17:00",""
"3.12","15619","194","10","2026-09-17 17:00","2026-09-17 17:00","","scheduled","300-stuSpartan","137376","Ks Kedzierzyn","128713","","","","15619|194|10|137376|128713|2026-09-17 17:00",""
"3.12","15619","194","10","2026-09-17 17:00","2026-09-17 17:00","","scheduled","Acapulco Stalion","128733","KPS Chełmiec Wałbrzych","130560","","","","15619|194|10|128733|130560|2026-09-17 17:00",""
"3.12","15619","194","10","2026-09-17 17:00","2026-09-17 17:00","","scheduled","BH STAL MIELEC","130769","FC Sarmacja Będzin","140788","","","","15619|194|10|130769|140788|2026-09-17 17:00",""
"3.12","15619","194","10","2026-09-17 17:00","2026-09-17 17:00","","scheduled","KS Kawoholicy","131724","4fun","161555","","","","15619|194|10|131724|161555|2026-09-17 17:00",""
"3.12","15619","194","10","2026-09-17 17:00","2026-09-17 17:00","","scheduled","Los Rakos","137449","MKS Dwójka Zawiercie","130900","","","","15619|194|10|137449|130900|2026-09-17 17:00",""
"3.12","15619","194","10","2026-09-17 17:00","2026-09-17 17:00","","scheduled","The Ops","131290","Astoria Szczerców","128673","","","","15619|194|10|131290|128673|2026-09-17 17:00",""
"3.12","15619","194","10","2026-09-17 17:00","2026-09-17 17:00","","scheduled","Thorn Lynxes","131219","Ipsarion","140952","","","","15619|194|10|131219|140952|2026-09-17 17:00",""
"3.12","15619","194","11","2026-09-19 17:00","2026-09-19 17:00","","scheduled","4fun","161555","BH STAL MIELEC","130769","","","","15619|194|11|161555|130769|2026-09-19 17:00",""
"3.12","15619","194","11","2026-09-19 17:00","2026-09-19 17:00","","scheduled","Astoria Szczerców","128673","300-stuSpartan","137376","","","","15619|194|11|128673|137376|2026-09-19 17:00",""
"3.12","15619","194","11","2026-09-19 17:00","2026-09-19 17:00","","scheduled","FC Sarmacja Będzin","140788","Los Rakos","137449","","","","15619|194|11|140788|137449|2026-09-19 17:00",""
"3.12","15619","194","11","2026-09-19 17:00","2026-09-19 17:00","","scheduled","Ipsarion","140952","🌳Leśne Ludki🌳","131712","","","","15619|194|11|140952|131712|2026-09-19 17:00",""
"3.12","15619","194","11","2026-09-19 17:00","2026-09-19 17:00","","scheduled","KPS Chełmiec Wałbrzych","130560","Thorn Lynxes","131219","","","","15619|194|11|130560|131219|2026-09-19 17:00",""
"3.12","15619","194","11","2026-09-19 17:00","2026-09-19 17:00","","scheduled","Ks Kedzierzyn","128713","KS Kawoholicy","131724","","","","15619|194|11|128713|131724|2026-09-19 17:00",""
"3.12","15619","194","11","2026-09-19 17:00","2026-09-19 17:00","","scheduled","MKS Dwójka Zawiercie","130900","Acapulco Stalion","128733","","","","15619|194|11|130900|128733|2026-09-19 17:00",""
"3.12","15619","194","11","2026-09-19 17:00","2026-09-19 17:00","","scheduled","PRO Gdańsk","140767","The Ops","131290","","","","15619|194|11|140767|131290|2026-09-19 17:00",""
"3.12","15619","194","12","2026-09-20 17:00","2026-09-20 17:00","","scheduled","300-stuSpartan","137376","PRO Gdańsk","140767","","","","15619|194|12|137376|140767|2026-09-20 17:00",""
"3.12","15619","194","12","2026-09-20 17:00","2026-09-20 17:00","","scheduled","Acapulco Stalion","128733","FC Sarmacja Będzin","140788","","","","15619|194|12|128733|140788|2026-09-20 17:00",""
"3.12","15619","194","12","2026-09-20 17:00","2026-09-20 17:00","","scheduled","BH STAL MIELEC","130769","Ks Kedzierzyn","128713","","","","15619|194|12|130769|128713|2026-09-20 17:00",""
"3.12","15619","194","12","2026-09-20 17:00","2026-09-20 17:00","","scheduled","KPS Chełmiec Wałbrzych","130560","MKS Dwójka Zawiercie","130900","","","","15619|194|12|130560|130900|2026-09-20 17:00",""
"3.12","15619","194","12","2026-09-20 17:00","2026-09-20 17:00","","scheduled","KS Kawoholicy","131724","Astoria Szczerców","128673","","","","15619|194|12|131724|128673|2026-09-20 17:00",""
"3.12","15619","194","12","2026-09-20 17:00","2026-09-20 17:00","","scheduled","Los Rakos","137449","4fun","161555","","","","15619|194|12|137449|161555|2026-09-20 17:00",""
"3.12","15619","194","12","2026-09-20 17:00","2026-09-20 17:00","","scheduled","The Ops","131290","Ipsarion","140952","","","","15619|194|12|131290|140952|2026-09-20 17:00",""
"3.12","15619","194","12","2026-09-20 17:00","2026-09-20 17:00","","scheduled","Thorn Lynxes","131219","🌳Leśne Ludki🌳","131712","","","","15619|194|12|131219|131712|2026-09-20 17:00",""
"3.12","15619","194","13","2026-09-22 17:00","2026-09-22 17:00","","scheduled","🌳Leśne Ludki🌳","131712","The Ops","131290","","","","15619|194|13|131712|131290|2026-09-22 17:00",""
"3.12","15619","194","13","2026-09-22 17:00","2026-09-22 17:00","","scheduled","4fun","161555","Acapulco Stalion","128733","","","","15619|194|13|161555|128733|2026-09-22 17:00",""
"3.12","15619","194","13","2026-09-22 17:00","2026-09-22 17:00","","scheduled","Astoria Szczerców","128673","BH STAL MIELEC","130769","","","","15619|194|13|128673|130769|2026-09-22 17:00",""
"3.12","15619","194","13","2026-09-22 17:00","2026-09-22 17:00","","scheduled","FC Sarmacja Będzin","140788","KPS Chełmiec Wałbrzych","130560","","","","15619|194|13|140788|130560|2026-09-22 17:00",""
"3.12","15619","194","13","2026-09-22 17:00","2026-09-22 17:00","","scheduled","Ipsarion","140952","300-stuSpartan","137376","","","","15619|194|13|140952|137376|2026-09-22 17:00",""
"3.12","15619","194","13","2026-09-22 17:00","2026-09-22 17:00","","scheduled","Ks Kedzierzyn","128713","Los Rakos","137449","","","","15619|194|13|128713|137449|2026-09-22 17:00",""
"3.12","15619","194","13","2026-09-22 17:00","2026-09-22 17:00","","scheduled","MKS Dwójka Zawiercie","130900","Thorn Lynxes","131219","","","","15619|194|13|130900|131219|2026-09-22 17:00",""
"3.12","15619","194","13","2026-09-22 17:00","2026-09-22 17:00","","scheduled","PRO Gdańsk","140767","KS Kawoholicy","131724","","","","15619|194|13|140767|131724|2026-09-22 17:00",""
"3.12","15619","194","14","2026-09-24 17:00","2026-09-24 17:00","","scheduled","300-stuSpartan","137376","🌳Leśne Ludki🌳","131712","","","","15619|194|14|137376|131712|2026-09-24 17:00",""
"3.12","15619","194","14","2026-09-24 17:00","2026-09-24 17:00","","scheduled","Acapulco Stalion","128733","Ks Kedzierzyn","128713","","","","15619|194|14|128733|128713|2026-09-24 17:00",""
"3.12","15619","194","14","2026-09-24 17:00","2026-09-24 17:00","","scheduled","BH STAL MIELEC","130769","PRO Gdańsk","140767","","","","15619|194|14|130769|140767|2026-09-24 17:00",""
"3.12","15619","194","14","2026-09-24 17:00","2026-09-24 17:00","","scheduled","KPS Chełmiec Wałbrzych","130560","4fun","161555","","","","15619|194|14|130560|161555|2026-09-24 17:00",""
"3.12","15619","194","14","2026-09-24 17:00","2026-09-24 17:00","","scheduled","KS Kawoholicy","131724","Ipsarion","140952","","","","15619|194|14|131724|140952|2026-09-24 17:00",""
"3.12","15619","194","14","2026-09-24 17:00","2026-09-24 17:00","","scheduled","Los Rakos","137449","Astoria Szczerców","128673","","","","15619|194|14|137449|128673|2026-09-24 17:00",""
"3.12","15619","194","14","2026-09-24 17:00","2026-09-24 17:00","","scheduled","MKS Dwójka Zawiercie","130900","FC Sarmacja Będzin","140788","","","","15619|194|14|130900|140788|2026-09-24 17:00",""
"3.12","15619","194","14","2026-09-24 17:00","2026-09-24 17:00","","scheduled","Thorn Lynxes","131219","The Ops","131290","","","","15619|194|14|131219|131290|2026-09-24 17:00",""
"3.12","15619","194","15","2026-09-26 17:00","2026-09-26 17:00","","scheduled","4fun","161555","MKS Dwójka Zawiercie","130900","","","","15619|194|15|161555|130900|2026-09-26 17:00",""
"3.12","15619","194","15","2026-09-26 17:00","2026-09-26 17:00","","scheduled","Astoria Szczerców","128673","Acapulco Stalion","128733","","","","15619|194|15|128673|128733|2026-09-26 17:00",""
"3.12","15619","194","15","2026-09-26 17:00","2026-09-26 17:00","","scheduled","FC Sarmacja Będzin","140788","Thorn Lynxes","131219","","","","15619|194|15|140788|131219|2026-09-26 17:00",""
"3.12","15619","194","15","2026-09-26 17:00","2026-09-26 17:00","","scheduled","Ipsarion","140952","BH STAL MIELEC","130769","","","","15619|194|15|140952|130769|2026-09-26 17:00",""
"3.12","15619","194","15","2026-09-26 17:00","2026-09-26 17:00","","scheduled","KS Kawoholicy","131724","🌳Leśne Ludki🌳","131712","","","","15619|194|15|131724|131712|2026-09-26 17:00",""
"3.12","15619","194","15","2026-09-26 17:00","2026-09-26 17:00","","scheduled","Ks Kedzierzyn","128713","KPS Chełmiec Wałbrzych","130560","","","","15619|194|15|128713|130560|2026-09-26 17:00",""
"3.12","15619","194","15","2026-09-26 17:00","2026-09-26 17:00","","scheduled","PRO Gdańsk","140767","Los Rakos","137449","","","","15619|194|15|140767|137449|2026-09-26 17:00",""
"3.12","15619","194","15","2026-09-26 17:00","2026-09-26 17:00","","scheduled","The Ops","131290","300-stuSpartan","137376","","","","15619|194|15|131290|137376|2026-09-26 17:00",""
"3.12","15619","194","16","2026-09-27 17:00","2026-09-27 17:00","","scheduled","🌳Leśne Ludki🌳","131712","BH STAL MIELEC","130769","","","","15619|194|16|131712|130769|2026-09-27 17:00",""
"3.12","15619","194","16","2026-09-27 17:00","2026-09-27 17:00","","scheduled","4fun","161555","FC Sarmacja Będzin","140788","","","","15619|194|16|161555|140788|2026-09-27 17:00",""
"3.12","15619","194","16","2026-09-27 17:00","2026-09-27 17:00","","scheduled","300-stuSpartan","137376","Thorn Lynxes","131219","","","","15619|194|16|137376|131219|2026-09-27 17:00",""
"3.12","15619","194","16","2026-09-27 17:00","2026-09-27 17:00","","scheduled","Astoria Szczerców","128673","KPS Chełmiec Wałbrzych","130560","","","","15619|194|16|128673|130560|2026-09-27 17:00",""
"3.12","15619","194","16","2026-09-27 17:00","2026-09-27 17:00","","scheduled","KS Kawoholicy","131724","The Ops","131290","","","","15619|194|16|131724|131290|2026-09-27 17:00",""
"3.12","15619","194","16","2026-09-27 17:00","2026-09-27 17:00","","scheduled","Ks Kedzierzyn","128713","MKS Dwójka Zawiercie","130900","","","","15619|194|16|128713|130900|2026-09-27 17:00",""
"3.12","15619","194","16","2026-09-27 17:00","2026-09-27 17:00","","scheduled","Los Rakos","137449","Ipsarion","140952","","","","15619|194|16|137449|140952|2026-09-27 17:00",""
"3.12","15619","194","16","2026-09-27 17:00","2026-09-27 17:00","","scheduled","PRO Gdańsk","140767","Acapulco Stalion","128733","","","","15619|194|16|140767|128733|2026-09-27 17:00",""
"3.12","15619","194","17","2026-09-29 17:00","2026-09-29 17:00","","scheduled","300-stuSpartan","137376","KS Kawoholicy","131724","","","","15619|194|17|137376|131724|2026-09-29 17:00",""
"3.12","15619","194","17","2026-09-29 17:00","2026-09-29 17:00","","scheduled","Acapulco Stalion","128733","Ipsarion","140952","","","","15619|194|17|128733|140952|2026-09-29 17:00",""
"3.12","15619","194","17","2026-09-29 17:00","2026-09-29 17:00","","scheduled","BH STAL MIELEC","130769","The Ops","131290","","","","15619|194|17|130769|131290|2026-09-29 17:00",""
"3.12","15619","194","17","2026-09-29 17:00","2026-09-29 17:00","","scheduled","FC Sarmacja Będzin","140788","Ks Kedzierzyn","128713","","","","15619|194|17|140788|128713|2026-09-29 17:00",""
"3.12","15619","194","17","2026-09-29 17:00","2026-09-29 17:00","","scheduled","KPS Chełmiec Wałbrzych","130560","PRO Gdańsk","140767","","","","15619|194|17|130560|140767|2026-09-29 17:00",""
"3.12","15619","194","17","2026-09-29 17:00","2026-09-29 17:00","","scheduled","Los Rakos","137449","🌳Leśne Ludki🌳","131712","","","","15619|194|17|137449|131712|2026-09-29 17:00",""
"3.12","15619","194","17","2026-09-29 17:00","2026-09-29 17:00","","scheduled","MKS Dwójka Zawiercie","130900","Astoria Szczerców","128673","","","","15619|194|17|130900|128673|2026-09-29 17:00",""
"3.12","15619","194","17","2026-09-29 17:00","2026-09-29 17:00","","scheduled","Thorn Lynxes","131219","4fun","161555","","","","15619|194|17|131219|161555|2026-09-29 17:00",""
"3.12","15619","194","18","2026-10-01 17:00","2026-10-01 17:00","","scheduled","🌳Leśne Ludki🌳","131712","Acapulco Stalion","128733","","","","15619|194|18|131712|128733|2026-10-01 17:00",""
"3.12","15619","194","18","2026-10-01 17:00","2026-10-01 17:00","","scheduled","300-stuSpartan","137376","BH STAL MIELEC","130769","","","","15619|194|18|137376|130769|2026-10-01 17:00",""
"3.12","15619","194","18","2026-10-01 17:00","2026-10-01 17:00","","scheduled","Astoria Szczerców","128673","FC Sarmacja Będzin","140788","","","","15619|194|18|128673|140788|2026-10-01 17:00",""
"3.12","15619","194","18","2026-10-01 17:00","2026-10-01 17:00","","scheduled","Ipsarion","140952","KPS Chełmiec Wałbrzych","130560","","","","15619|194|18|140952|130560|2026-10-01 17:00",""
"3.12","15619","194","18","2026-10-01 17:00","2026-10-01 17:00","","scheduled","Ks Kedzierzyn","128713","4fun","161555","","","","15619|194|18|128713|161555|2026-10-01 17:00",""
"3.12","15619","194","18","2026-10-01 17:00","2026-10-01 17:00","","scheduled","PRO Gdańsk","140767","MKS Dwójka Zawiercie","130900","","","","15619|194|18|140767|130900|2026-10-01 17:00",""
"3.12","15619","194","18","2026-10-01 17:00","2026-10-01 17:00","","scheduled","The Ops","131290","Los Rakos","137449","","","","15619|194|18|131290|137449|2026-10-01 17:00",""
"3.12","15619","194","18","2026-10-01 17:00","2026-10-01 17:00","","scheduled","Thorn Lynxes","131219","KS Kawoholicy","131724","","","","15619|194|18|131219|131724|2026-10-01 17:00",""
"3.12","15619","194","19","2026-10-03 17:00","2026-10-03 17:00","","scheduled","4fun","161555","Astoria Szczerców","128673","","","","15619|194|19|161555|128673|2026-10-03 17:00",""
"3.12","15619","194","19","2026-10-03 17:00","2026-10-03 17:00","","scheduled","FC Sarmacja Będzin","140788","PRO Gdańsk","140767","","","","15619|194|19|140788|140767|2026-10-03 17:00",""
"3.12","15619","194","19","2026-10-03 17:00","2026-10-03 17:00","","scheduled","KPS Chełmiec Wałbrzych","130560","🌳Leśne Ludki🌳","131712","","","","15619|194|19|130560|131712|2026-10-03 17:00",""
"3.12","15619","194","19","2026-10-03 17:00","2026-10-03 17:00","","scheduled","KS Kawoholicy","131724","BH STAL MIELEC","130769","","","","15619|194|19|131724|130769|2026-10-03 17:00",""
"3.12","15619","194","19","2026-10-03 17:00","2026-10-03 17:00","","scheduled","Ks Kedzierzyn","128713","Thorn Lynxes","131219","","","","15619|194|19|128713|131219|2026-10-03 17:00",""
"3.12","15619","194","19","2026-10-03 17:00","2026-10-03 17:00","","scheduled","Los Rakos","137449","300-stuSpartan","137376","","","","15619|194|19|137449|137376|2026-10-03 17:00",""
"3.12","15619","194","19","2026-10-03 17:00","2026-10-03 17:00","","scheduled","MKS Dwójka Zawiercie","130900","Ipsarion","140952","","","","15619|194|19|130900|140952|2026-10-03 17:00",""
"3.12","15619","194","19","2026-10-03 17:00","2026-10-03 17:00","","scheduled","The Ops","131290","Acapulco Stalion","128733","","","","15619|194|19|131290|128733|2026-10-03 17:00",""
"3.12","15619","194","20","2026-10-04 17:00","2026-10-04 17:00","","scheduled","🌳Leśne Ludki🌳","131712","MKS Dwójka Zawiercie","130900","","","","15619|194|20|131712|130900|2026-10-04 17:00",""
"3.12","15619","194","20","2026-10-04 17:00","2026-10-04 17:00","","scheduled","300-stuSpartan","137376","Acapulco Stalion","128733","","","","15619|194|20|137376|128733|2026-10-04 17:00",""
"3.12","15619","194","20","2026-10-04 17:00","2026-10-04 17:00","","scheduled","Astoria Szczerców","128673","Ks Kedzierzyn","128713","","","","15619|194|20|128673|128713|2026-10-04 17:00",""
"3.12","15619","194","20","2026-10-04 17:00","2026-10-04 17:00","","scheduled","BH STAL MIELEC","130769","Thorn Lynxes","131219","","","","15619|194|20|130769|131219|2026-10-04 17:00",""
"3.12","15619","194","20","2026-10-04 17:00","2026-10-04 17:00","","scheduled","Ipsarion","140952","FC Sarmacja Będzin","140788","","","","15619|194|20|140952|140788|2026-10-04 17:00",""
"3.12","15619","194","20","2026-10-04 17:00","2026-10-04 17:00","","scheduled","KS Kawoholicy","131724","Los Rakos","137449","","","","15619|194|20|131724|137449|2026-10-04 17:00",""
"3.12","15619","194","20","2026-10-04 17:00","2026-10-04 17:00","","scheduled","PRO Gdańsk","140767","4fun","161555","","","","15619|194|20|140767|161555|2026-10-04 17:00",""
"3.12","15619","194","20","2026-10-04 17:00","2026-10-04 17:00","","scheduled","The Ops","131290","KPS Chełmiec Wałbrzych","130560","","","","15619|194|20|131290|130560|2026-10-04 17:00",""
"3.12","15619","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","4fun","161555","Ipsarion","140952","","","","15619|194|21|161555|140952|2026-10-06 17:00",""
"3.12","15619","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","Acapulco Stalion","128733","KS Kawoholicy","131724","","","","15619|194|21|128733|131724|2026-10-06 17:00",""
"3.12","15619","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","FC Sarmacja Będzin","140788","🌳Leśne Ludki🌳","131712","","","","15619|194|21|140788|131712|2026-10-06 17:00",""
"3.12","15619","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","KPS Chełmiec Wałbrzych","130560","300-stuSpartan","137376","","","","15619|194|21|130560|137376|2026-10-06 17:00",""
"3.12","15619","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","Ks Kedzierzyn","128713","PRO Gdańsk","140767","","","","15619|194|21|128713|140767|2026-10-06 17:00",""
"3.12","15619","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","Los Rakos","137449","BH STAL MIELEC","130769","","","","15619|194|21|137449|130769|2026-10-06 17:00",""
"3.12","15619","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","MKS Dwójka Zawiercie","130900","The Ops","131290","","","","15619|194|21|130900|131290|2026-10-06 17:00",""
"3.12","15619","194","21","2026-10-06 17:00","2026-10-06 17:00","","scheduled","Thorn Lynxes","131219","Astoria Szczerców","128673","","","","15619|194|21|131219|128673|2026-10-06 17:00",""
"3.12","15619","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","🌳Leśne Ludki🌳","131712","4fun","161555","","","","15619|194|22|131712|161555|2026-10-08 17:00",""
"3.12","15619","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","300-stuSpartan","137376","MKS Dwójka Zawiercie","130900","","","","15619|194|22|137376|130900|2026-10-08 17:00",""
"3.12","15619","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","BH STAL MIELEC","130769","Acapulco Stalion","128733","","","","15619|194|22|130769|128733|2026-10-08 17:00",""
"3.12","15619","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","Ipsarion","140952","Ks Kedzierzyn","128713","","","","15619|194|22|140952|128713|2026-10-08 17:00",""
"3.12","15619","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","KS Kawoholicy","131724","KPS Chełmiec Wałbrzych","130560","","","","15619|194|22|131724|130560|2026-10-08 17:00",""
"3.12","15619","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","PRO Gdańsk","140767","Astoria Szczerców","128673","","","","15619|194|22|140767|128673|2026-10-08 17:00",""
"3.12","15619","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","The Ops","131290","FC Sarmacja Będzin","140788","","","","15619|194|22|131290|140788|2026-10-08 17:00",""
"3.12","15619","194","22","2026-10-08 17:00","2026-10-08 17:00","","scheduled","Thorn Lynxes","131219","Los Rakos","137449","","","","15619|194|22|131219|137449|2026-10-08 17:00",""
"3.12","15619","194","23","2026-10-10 17:00","2026-10-10 17:00","","scheduled","4fun","161555","The Ops","131290","","","","15619|194|23|161555|131290|2026-10-10 17:00",""
"3.12","15619","194","23","2026-10-10 17:00","2026-10-10 17:00","","scheduled","Acapulco Stalion","128733","Los Rakos","137449","","","","15619|194|23|128733|137449|2026-10-10 17:00",""
"3.12","15619","194","23","2026-10-10 17:00","2026-10-10 17:00","","scheduled","Astoria Szczerców","128673","Ipsarion","140952","","","","15619|194|23|128673|140952|2026-10-10 17:00",""
"3.12","15619","194","23","2026-10-10 17:00","2026-10-10 17:00","","scheduled","FC Sarmacja Będzin","140788","300-stuSpartan","137376","","","","15619|194|23|140788|137376|2026-10-10 17:00",""
"3.12","15619","194","23","2026-10-10 17:00","2026-10-10 17:00","","scheduled","KPS Chełmiec Wałbrzych","130560","BH STAL MIELEC","130769","","","","15619|194|23|130560|130769|2026-10-10 17:00",""
"3.12","15619","194","23","2026-10-10 17:00","2026-10-10 17:00","","scheduled","Ks Kedzierzyn","128713","🌳Leśne Ludki🌳","131712","","","","15619|194|23|128713|131712|2026-10-10 17:00",""
