"Kraj","LeagueId","MatchId","Liga","Mecz","Data","Arena","Drużyna","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","PBP_Przyjecie_Blok0","PBP_Przyjecie_Blok1","PBP_Przyjecie_Blok2","PBP_Przyjecie_Blok3","PBP_Przyjecie_Blok_Razem","PBP_OB_Atak_Razem","PBP_OB_Atak_Punkt","PBP_OB_Atak_Blok","PBP_OB_Atak_Blad","PBP_OB_Atak_Obroniony","PBP_OB_Atak_Inne","PBP_SEK_Atak_Razem","PBP_SEK_Atak_Punkt","PBP_SEK_Atak_Blok","PBP_SEK_Atak_Blad","PBP_SEK_Atak_Obroniony","PBP_SEK_Atak_Inne","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Exporter_Version","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"Bulgaria","15174","1169154","bulgaria_15174","ВК Христов-волей vs Maritza 0:3","2026-07-07 19:00","Олимпиада","ВК Христов-волей","Velichkov, Metodi","1928222","5","2","6","0","1","89.4","10","3","3","30","0","3","2","1","1","1","67","0","0","0","0","0","1","11","32","0","0","0","0","0","0","0","8.7","","1","1","0","0","0","0","11","32","1","0","11","0","0","0","89.4","72","1","0","0","0","2","3","0","1","2","1","0","4","0","0","0","0","0","0","1","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","3","7","6","4","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169154","bulgaria_15174","ВК Христов-волей vs Maritza 0:3","2026-07-07 19:00","Олимпиада","ВК Христов-волей","Dimitrov, Krasimir","1684227","0","-1","0","0","0","0","0","0","0","0","0","25","20","6","5","1","28","24","1","96","3","13","0","0","0","0","2","6","0","1","2","3","13.6","","1","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","2","6","4","10","7","2","23","6","2","1","0","2","1","1","0","1","0","0","0","3","17","16","14","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169154","bulgaria_15174","ВК Христов-волей vs Maritza 0:3","2026-07-07 19:00","Олимпиада","Maritza","Kroll, Philip","1928889","3","3","12","0","0","58.8","0","0","0","0","0","16","7","5","9","9","88","0","0","0","0","0","3","19","32","46","1","76","54","17","4","1","16.6","","6","6","2","2","1","1","19","32","3","0","12","0","0","7","58.8","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46","1","3","8","18","76","0","0","0","0","0","5","1","2","0","2","0","9","5","0","0","3","1","3","27","29","25","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169154","bulgaria_15174","ВК Христов-волей vs Maritza 0:3","2026-07-07 19:00","Олимпиада","Maritza","Milenkov, Boris","1951156","23","20","22","0","1","56.2","32","2","21","66","59","22","9","6","13","10","73","14","1","93","8","57","1","6","30","0","0","0","0","0","0","0","72","","7","9","0","0","3","4","6","30","1","0","3","0","0","3","56.2","48.4","0","0","0","0","3","3","1","0","0","3","0","4","5","1","0","1","3","10","0","0","0","0","0","0","11","1","0","0","3","15","0","0","0","0","0","0","8","5","0","0","13","6","3","0","0","3","0","10","5","1","1","3","0","3","26","21","13","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169154","bulgaria_15174","ВК Христов-волей vs Maritza 0:3","2026-07-07 19:00","Олимпиада","Maritza","Hristov, Angel","2088709","4","3","5","0","0","57","2","1","1","50","0","1","1","0","0","0","0","0","0","0","0","0","3","22","29","0","0","0","0","0","0","0","9.5","","0","0","0","0","0","0","22","29","1","0","12","2","1","10","57","51.7","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","5","3","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169154","bulgaria_15174","ВК Христов-волей vs Maritza 0:3","2026-07-07 19:00","Олимпиада","Maritza","Pina, Baltazar","2004254","7","6","11","1","0","59.1","7","0","5","71","71","7","4","3","3","1","57","0","0","0","0","0","2","23","30","0","0","0","0","0","0","0","17.8","","1","2","0","0","0","1","23","30","2","0","12","0","0","11","59.1","49.9","1","0","0","0","1","2","0","0","0","0","0","0","4","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","1","0","0","1","0","0","0","0","1","3","9","6","7","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169154","bulgaria_15174","ВК Христов-волей vs Maritza 0:3","2026-07-07 19:00","Олимпиада","Maritza","Ivanov, Nikolay","1975910","11","5","9","1","1","53.9","21","4","8","38","19","12","4","2","8","7","75","14","1","93","8","57","2","17","58","0","0","0","0","0","0","0","32.6","","6","6","1","1","0","1","17","58","2","0","8","0","0","9","53.9","49.7","1","1","0","0","0","2","1","1","0","0","0","2","3","0","0","0","9","12","0","0","0","0","0","0","3","2","0","0","0","5","0","0","0","0","0","0","8","5","0","0","13","2","1","0","1","0","0","7","6","0","1","0","0","3","18","20","14","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169154","bulgaria_15174","ВК Христов-волей vs Maritza 0:3","2026-07-07 19:00","Олимпиада","Maritza","Sheng, Nariyuki","1976448","15","12","7","1","0","52.8","17","2","12","71","59","3","1","0","2","0","0","0","0","0","0","0","3","22","30","0","0","0","0","0","0","0","40.8","","0","0","0","1","0","1","22","30","3","0","16","0","3","6","52.8","47.1","1","0","0","0","1","2","0","1","1","0","0","2","0","0","0","0","0","0","11","0","0","0","2","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","13","6","9","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169154","bulgaria_15174","ВК Христов-волей vs Maritza 0:3","2026-07-07 19:00","Олимпиада","Maritza","Walters, Emilio","1976344","0","0","0","0","0","0","0","0","0","0","0","9","6","4","3","3","78","10","0","100","6","60","0","0","0","4","0","13","7","4","2","0","10.8","","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","2","0","7","13","9","0","1","0","10","4","2","0","0","1","1","3","2","0","1","0","0","3","9","12","7","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169154","bulgaria_15174","ВК Христов-волей vs Maritza 0:3","2026-07-07 19:00","Олимпиада","Maritza","Sironi, Filippo","2088743","3","3","0","0","0","0","1","0","1","100","100","0","0","0","0","0","0","0","0","0","0","0","2","6","8","0","0","0","0","0","0","0","8","","0","0","0","0","0","0","6","8","0","0","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169154","bulgaria_15174","ВК Христов-волей vs Maritza 0:3","2026-07-07 19:00","Олимпиада","Maritza","Cleveland, Drew","2088624","2","2","3","0","1","67.4","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","10","16","1","0","1","0","1","0","0","6","","0","0","0","0","0","0","10","16","1","0","6","0","0","4","67.4","58.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","2","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169154","bulgaria_15174","ВК Христов-волей vs Maritza 0:3","2026-07-07 19:00","Олимпиада","Maritza","Hatz, Manfred","2032910","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","3","5","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169154","bulgaria_15174","ВК Христов-волей vs Maritza 0:3","2026-07-07 19:00","Олимпиада","Maritza","Pinsino, Gastone","2060510","0","-1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169154","bulgaria_15174","ВК Христов-волей vs Maritza 0:3","2026-07-07 19:00","Олимпиада","Maritza","Hugues, Patrick","2088904","12","12","3","0","0","55.5","10","0","8","80","80","6","4","2","2","2","67","0","0","0","0","0","4","17","26","0","0","0","0","0","0","0","30.4","","1","1","1","1","0","0","17","26","3","0","10","1","0","7","55.5","48.7","1","0","0","0","0","1","1","0","0","0","0","1","4","0","0","0","1","5","0","0","0","0","0","0","2","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","2","2","0","0","0","0","3","5","4","7","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169155","bulgaria_15174","Lokomotiv Burgas vs Marek Dupnica 0:3","2026-07-07 19:00","Arena Burgas","Lokomotiv Burgas","Mirchev, Valentin","1632883","0","0","2","0","0","53.3","0","0","0","0","0","13","6","0","7","0","0","0","0","0","0","0","0","0","7","0","41","51","0","2","18","31","0","","0","0","0","7","0","0","0","7","0","0","0","0","0","0","53.3","47.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","1","9","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","20","16","18","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169155","bulgaria_15174","Lokomotiv Burgas vs Marek Dupnica 0:3","2026-07-07 19:00","Arena Burgas","Lokomotiv Burgas","Iliev, Petar","1632887","0","-19","3","1","0","49.2","15","12","0","0","-80","7","0","0","7","0","0","34","6","82","0","0","0","0","9","0","0","0","0","0","0","0","-35.8","","0","0","0","7","0","0","0","9","0","0","0","0","0","0","49.2","46.7","0","0","2","0","2","4","0","0","6","0","0","6","0","0","3","0","0","3","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","0","0","0","0","11","16","27","0","0","0","0","0","0","0","0","0","0","0","0","3","14","16","12","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169155","bulgaria_15174","Lokomotiv Burgas vs Marek Dupnica 0:3","2026-07-07 19:00","Arena Burgas","Lokomotiv Burgas","Hadzhistefanov, Iskren","1632890","0","-5","2","0","0","47.7","7","5","0","0","-71","4","2","0","2","0","0","0","0","0","0","0","0","3","11","0","0","0","0","0","0","0","-7.5","","0","0","0","2","0","0","3","11","0","0","3","0","0","0","47.7","46.5","0","0","2","0","1","3","0","0","2","0","0","2","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","2","3","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169155","bulgaria_15174","Lokomotiv Burgas vs Marek Dupnica 0:3","2026-07-07 19:00","Arena Burgas","Lokomotiv Burgas","Gaydarov, Ivan","1632885","0","-9","2","1","0","41.8","9","8","0","0","-89","5","3","0","2","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","-13","","0","0","0","2","0","0","0","12","0","0","0","0","0","0","41.8","41.8","0","1","2","0","1","4","0","0","3","0","0","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","6","4","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169155","bulgaria_15174","Lokomotiv Burgas vs Marek Dupnica 0:3","2026-07-07 19:00","Arena Burgas","Lokomotiv Burgas","Madzharov, Boris","1632888","0","-24","2","1","0","41.4","17","16","0","0","-94","12","3","1","9","0","8","27","7","74","0","0","0","0","10","0","0","0","0","0","0","0","-49","","0","0","0","9","0","0","0","10","0","0","0","0","0","0","41.4","41.4","0","0","6","0","1","7","0","0","5","0","0","5","0","0","4","0","0","4","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","6","13","20","1","0","1","0","0","0","0","0","0","0","0","0","3","15","11","15","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169155","bulgaria_15174","Lokomotiv Burgas vs Marek Dupnica 0:3","2026-07-07 19:00","Arena Burgas","Lokomotiv Burgas","Terezov, Ivan","1632891","0","-1","1","0","0","51.5","3","1","0","0","-33","1","0","0","1","0","0","0","0","0","0","0","0","1","8","0","0","0","0","0","0","0","-1.5","","0","0","0","1","0","0","1","8","0","0","1","0","0","0","51.5","51.5","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","2","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169155","bulgaria_15174","Lokomotiv Burgas vs Marek Dupnica 0:3","2026-07-07 19:00","Arena Burgas","Lokomotiv Burgas","Keranov, Nikola","1632893","0","0","0","0","0","0","0","0","0","0","0","16","4","0","12","0","0","3","0","100","0","0","0","0","0","0","0","0","0","0","0","0","1.2","","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","3","2","2","3","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169155","bulgaria_15174","Lokomotiv Burgas vs Marek Dupnica 0:3","2026-07-07 19:00","Arena Burgas","Marek Dupnica","Gutzalski, Borislav","2004102","0","0","1","0","0","66.4","0","0","0","0","0","2","0","0","2","2","100","0","0","0","0","0","0","0","0","3","0","5","5","0","0","0","0.8","","2","2","0","0","0","0","0","0","0","0","0","0","0","0","66.4","66.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","1","5","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","1","6","1","1","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169155","bulgaria_15174","Lokomotiv Burgas vs Marek Dupnica 0:3","2026-07-07 19:00","Arena Burgas","Marek Dupnica","Chagas, Francisco","1974707","6","4","16","2","1","76.1","3","0","3","100","100","2","1","1","1","1","100","4","0","100","4","100","2","17","21","0","0","0","0","0","0","0","17.4","","1","1","0","0","0","0","17","21","2","0","16","0","0","1","76.1","59.3","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","4","1","0","0","1","0","0","1","1","0","0","0","0","3","8","7","11","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169155","bulgaria_15174","Lokomotiv Burgas vs Marek Dupnica 0:3","2026-07-07 19:00","Arena Burgas","Marek Dupnica","Bumbalov, Krasimir","1928293","21","19","20","2","6","66.2","4","0","4","100","100","1","1","1","0","0","100","0","0","0","0","0","11","17","18","2","0","2","0","2","0","0","57.8","","0","0","0","0","0","0","17","18","11","0","17","0","0","0","70.8","57.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","4","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","3","22","7","6","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169155","bulgaria_15174","Lokomotiv Burgas vs Marek Dupnica 0:3","2026-07-07 19:00","Arena Burgas","Marek Dupnica","Legier, Bernard","1904593","5","2","8","2","0","72","5","1","3","60","40","1","1","1","0","0","100","0","0","0","0","0","2","19","28","0","0","0","0","0","0","0","9.3","","0","0","0","0","0","0","19","28","2","0","19","0","0","0","72","60.1","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","3","4","7","5","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169155","bulgaria_15174","Lokomotiv Burgas vs Marek Dupnica 0:3","2026-07-07 19:00","Arena Burgas","Marek Dupnica","Flores, Rich","1905500","8","6","22","2","4","65.5","1","0","1","100","100","2","0","0","2","2","100","2","0","100","1","50","3","27","30","0","0","0","0","0","0","0","23","","2","2","0","0","0","0","27","30","3","0","27","0","0","0","66.7","57.1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","2","2","0","0","0","0","3","2","12","14","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169155","bulgaria_15174","Lokomotiv Burgas vs Marek Dupnica 0:3","2026-07-07 19:00","Arena Burgas","Marek Dupnica","Nakov, Pencho","1927330","28","28","4","0","2","57.9","6","0","6","100","100","0","0","0","0","0","0","0","0","0","0","0","20","31","33","0","0","0","0","0","0","0","78","","0","0","0","0","0","0","31","33","20","0","29","0","0","2","68.6","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","8","13","9","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169155","bulgaria_15174","Lokomotiv Burgas vs Marek Dupnica 0:3","2026-07-07 19:00","Arena Burgas","Marek Dupnica","Valente, Licinio","1928620","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","100","3","0","100","3","100","0","0","0","1","0","1","1","0","0","0","2.8","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","2","1","0","0","3","0","0","0","0","0","0","1","1","0","0","0","0","0","1","3","1","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169155","bulgaria_15174","Lokomotiv Burgas vs Marek Dupnica 0:3","2026-07-07 19:00","Arena Burgas","Marek Dupnica","Stamenov, Vasko","2060270","1","0","2","1","0","54","0","0","0","0","0","1","0","0","1","1","100","0","0","0","0","0","1","10","12","7","0","7","5","2","0","0","2.4","","0","0","0","0","1","1","10","12","0","0","9","1","0","1","54","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","10","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169155","bulgaria_15174","Lokomotiv Burgas vs Marek Dupnica 0:3","2026-07-07 19:00","Arena Burgas","Marek Dupnica","Shterev, Martin","2060535","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","10","11","4","0","4","4","0","0","0","6","","0","0","0","0","0","0","10","11","2","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","6","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169156","bulgaria_15174","Boos vs Rukubi 0:3","2026-07-07 19:00","B`s","Boos","Gyurov, Spas","1631947","0","0","5","0","0","53.4","0","0","0","0","0","18","11","0","7","0","0","0","0","0","0","0","0","1","11","2","44","62","0","4","20","38","0","","0","0","0","7","0","0","1","11","0","0","0","0","0","1","53.4","48.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","44","9","0","7","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","23","24","23","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169156","bulgaria_15174","Boos vs Rukubi 0:3","2026-07-07 19:00","B`s","Boos","Shotev, Vasil","1631951","1","-18","4","1","0","50.4","19","16","1","5","-79","11","6","0","5","0","0","22","2","91","1","5","0","0","17","0","0","0","0","0","0","0","-34.4","","0","0","0","5","0","0","0","17","0","0","0","0","0","0","50.4","48.7","0","0","4","0","2","6","0","0","4","0","0","4","0","0","1","1","0","2","0","0","0","0","0","0","0","0","7","0","0","7","0","0","0","0","0","0","0","0","8","12","20","0","0","0","0","0","0","0","0","0","0","0","0","3","12","16","9","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169156","bulgaria_15174","Boos vs Rukubi 0:3","2026-07-07 19:00","B`s","Boos","Gusev, Emil","1631954","0","-7","3","0","0","48.5","7","7","0","0","-100","4","2","0","2","0","0","0","0","0","0","0","0","1","21","0","0","0","0","0","0","0","-10.5","","0","0","0","2","0","0","1","21","0","0","0","0","0","1","48.5","47","0","0","4","0","0","4","0","0","2","0","0","2","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","5","2","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169156","bulgaria_15174","Boos vs Rukubi 0:3","2026-07-07 19:00","B`s","Boos","Zlatarov, Ivo","1631949","7","-2","2","0","0","49.7","19","9","7","37","-11","2","1","0","1","0","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","-1.7","","0","0","0","1","0","0","0","29","0","0","0","0","0","0","49.7","47.6","2","0","1","0","2","5","0","0","4","3","0","7","0","0","4","1","1","6","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","8","7","7","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15174","1169156","bulgaria_15174","Boos vs Rukubi 0:3","2026-07-07 19:00","B`s","Boos","Pantiev, Todor","1631952","2","-10","2","0","0","46.5","13","9","2","15","-54","9","4","0","5","0","0","26","3","88","1","4","0","1","23","0","0","0","0","0","0","0","-16.7","","0","0","0","5","0","0","1","23","0","0","0","0","0","1","46.5","45.3","0","0","2","0","2","4","0","0","3","1","0","4","0","0","1","1","0","2","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","2","6","15","23","0","0","0","0","0","0","0","0","0","0","0","0","3","14","12","13","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
