"Kraj","LeagueId","MatchId","Liga","Mecz","Data","Arena","Drużyna","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","PBP_Przyjecie_Blok0","PBP_Przyjecie_Blok1","PBP_Przyjecie_Blok2","PBP_Przyjecie_Blok3","PBP_Przyjecie_Blok_Razem","PBP_OB_Atak_Razem","PBP_OB_Atak_Punkt","PBP_OB_Atak_Blok","PBP_OB_Atak_Blad","PBP_OB_Atak_Obroniony","PBP_OB_Atak_Inne","PBP_SEK_Atak_Razem","PBP_SEK_Atak_Punkt","PBP_SEK_Atak_Blok","PBP_SEK_Atak_Blad","PBP_SEK_Atak_Obroniony","PBP_SEK_Atak_Inne","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Exporter_Version","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"Turkey","15574","1178763","turkey_15574","Vakifbank SK vs Çnkrspor 3:0","2026-07-09 19:00","Vakifbank Spor Sarayi","Çnkrspor","Ilgat, Hayrettin","1652534","1","0","3","0","0","46.4","3","1","1","33","0","5","1","0","4","0","0","0","0","0","0","0","0","6","10","0","0","0","0","0","0","0","0.5","","0","0","0","4","0","0","6","10","0","0","4","0","0","2","46.4","44.4","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","2","3","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178763","turkey_15574","Vakifbank SK vs Çnkrspor 3:0","2026-07-09 19:00","Vakifbank Spor Sarayi","Çnkrspor","Amıl, Mete","1652529","3","-5","3","1","0","45.6","12","7","3","25","-33","6","2","0","4","2","33","0","0","0","0","0","0","6","11","0","0","0","0","0","0","0","-11.3","","1","1","1","3","0","0","6","11","0","0","4","0","0","2","45.6","45.1","0","0","3","0","0","3","1","0","3","1","0","5","1","0","0","0","1","2","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","3","2","6","7","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178763","turkey_15574","Vakifbank SK vs Çnkrspor 3:0","2026-07-09 19:00","Vakifbank Spor Sarayi","Çnkrspor","Ersın, Erdem","1652532","4","-24","3","0","0","43.2","18","12","4","22","-44","15","7","0","8","1","7","27","16","41","1","4","0","1","12","0","0","0","0","0","0","0","-45.6","","0","0","1","8","0","0","1","12","0","0","1","0","0","0","43.2","42.3","0","0","3","0","1","4","0","0","6","3","0","9","0","1","0","1","0","2","0","0","0","0","0","0","0","0","2","0","1","3","0","0","0","0","0","0","0","1","3","7","11","0","0","0","0","0","0","1","0","1","0","0","0","3","14","18","17","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178763","turkey_15574","Vakifbank SK vs Çnkrspor 3:0","2026-07-09 19:00","Vakifbank Spor Sarayi","Çnkrspor","Salım, Salih","1652535","1","0","2","0","0","43.1","2","1","0","0","-50","4","0","0","4","0","0","0","0","0","0","0","1","9","17","0","0","0","0","0","0","0","1.5","","0","1","0","3","0","0","9","17","0","0","3","1","0","6","43.1","43.1","0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","2","1","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178763","turkey_15574","Vakifbank SK vs Çnkrspor 3:0","2026-07-09 19:00","Vakifbank Spor Sarayi","Çnkrspor","Poyraz, Atahan","1652537","0","0","0","0","0","0","0","0","0","0","0","10","5","0","5","3","30","16","0","100","1","6","0","0","0","0","1","1","0","1","0","0","8","","0","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","6","8","2","16","0","0","0","0","0","0","3","0","2","0","0","1","3","5","8","7","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178764","turkey_15574","Side Team vs Anatoliandata 3:0","2026-07-09 19:00","No Name","Side Team","Szczepaniak, Tomasz","1865606","1","0","4","1","0","60","0","0","0","0","0","4","1","0","3","3","75","0","0","0","0","0","1","14","19","15","1","16","14","1","1","0","3.2","","2","2","0","0","1","1","14","19","1","0","11","0","0","3","60","55.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","1","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","3","11","6","6","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178764","turkey_15574","Side Team vs Anatoliandata 3:0","2026-07-09 19:00","No Name","Side Team","Cicarelli, Samuel","1904807","4","3","28","1","2","61.6","0","0","0","0","0","3","2","2","1","1","100","2","0","100","2","100","2","4","4","0","0","0","0","0","0","0","14.6","","1","1","0","0","0","0","4","4","2","0","4","0","0","0","61.6","53.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","2","2","0","0","0","0","1","1","0","0","0","0","3","7","12","16","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178764","turkey_15574","Side Team vs Anatoliandata 3:0","2026-07-09 19:00","No Name","Side Team","Ferreira, Jefferson","1928980","6","5","19","1","1","55.9","1","0","1","100","100","2","0","0","2","0","0","0","0","0","0","0","4","23","29","1","0","1","0","0","1","0","16","","0","1","0","0","0","1","23","29","3","0","20","1","1","3","55.9","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","10","4","11","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178764","turkey_15574","Side Team vs Anatoliandata 3:0","2026-07-09 19:00","No Name","Side Team","Arteiro, Hilário","1864570","29","28","23","1","3","64.4","8","0","8","100","100","1","0","0","1","1","100","0","0","0","0","0","18","41","46","0","0","0","0","0","0","0","78.4","","0","0","0","0","1","1","41","46","18","0","37","0","1","4","64.4","51.5","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","3","13","23","11","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178764","turkey_15574","Side Team vs Anatoliandata 3:0","2026-07-09 19:00","No Name","Side Team","Mendes, Cristian","1745419","19","18","0","0","0","0","4","1","3","75","50","0","0","0","0","0","0","2","0","100","2","100","16","51","61","0","0","0","0","0","0","0","54.1","","0","0","0","0","0","0","51","61","16","0","47","0","0","4","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","7","5","9","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178764","turkey_15574","Side Team vs Anatoliandata 3:0","2026-07-09 19:00","No Name","Side Team","Pęcak, Szymon","1745532","15","15","0","0","0","0","6","0","6","100","100","1","0","0","1","0","0","0","0","0","0","0","9","30","36","0","0","0","0","0","0","0","39","","0","0","0","0","0","1","30","36","8","0","27","1","0","3","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","10","3","3","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178764","turkey_15574","Side Team vs Anatoliandata 3:0","2026-07-09 19:00","No Name","Side Team","Catello, Manfredi","1709556","0","0","0","0","0","0","0","0","0","0","0","4","2","1","2","2","75","5","0","100","5","100","0","0","0","2","0","2","2","0","0","0","5.6","","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","5","0","0","0","5","1","0","1","0","0","0","2","2","0","0","0","0","3","2","6","3","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178764","turkey_15574","Side Team vs Anatoliandata 3:0","2026-07-09 19:00","No Name","Anatoliandata","Şehnaz, Anka","1652683","0","0","1","0","0","43","0","0","0","0","0","12","5","0","7","1","8","0","0","0","0","0","0","0","5","3","49","64","0","4","23","37","0.4","","0","0","0","6","1","1","0","5","0","0","0","0","0","0","43","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","49","2","2","8","64","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","3","22","23","23","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178764","turkey_15574","Side Team vs Anatoliandata 3:0","2026-07-09 19:00","No Name","Anatoliandata","Aylın, Aydemir","1652687","0","-17","3","0","0","47.5","17","15","0","0","-88","14","4","0","10","0","0","25","2","92","2","8","0","0","3","0","0","0","0","0","0","0","-34.1","","0","0","0","10","0","0","0","3","0","0","0","0","0","0","47.5","45.9","0","0","7","0","2","9","0","0","2","0","0","2","0","0","4","0","0","4","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","3","8","12","23","0","0","0","0","0","0","0","0","0","0","0","0","3","11","15","15","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178764","turkey_15574","Side Team vs Anatoliandata 3:0","2026-07-09 19:00","No Name","Anatoliandata","Efe, Güray","1652690","2","-4","3","0","0","53.6","7","6","1","14","-71","4","0","0","4","0","0","0","0","0","0","0","1","1","7","0","0","0","0","0","0","0","-4","","0","0","0","4","0","0","1","7","0","0","0","1","0","1","53.6","49.5","0","0","1","0","0","1","0","0","5","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","5","3","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178764","turkey_15574","Side Team vs Anatoliandata 3:0","2026-07-09 19:00","No Name","Anatoliandata","Zümrüt, Arslan","1652685","3","-11","2","0","0","44.4","19","14","3","16","-58","10","2","0","8","0","0","0","0","0","0","0","0","1","14","0","0","0","0","0","0","0","-26.6","","0","0","0","8","0","0","1","14","0","0","0","0","0","1","44.4","44.1","1","0","3","0","1","5","0","0","6","0","0","6","1","0","3","1","1","6","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","10","3","9","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178764","turkey_15574","Side Team vs Anatoliandata 3:0","2026-07-09 19:00","No Name","Anatoliandata","Baypars, Baykal","1652688","1","-13","1","1","0","0","13","11","1","8","-77","8","1","0","7","0","0","24","2","92","1","4","0","1","16","0","0","0","0","0","0","0","-25.7","","0","0","0","7","0","0","1","16","0","0","0","0","0","1","0","0","0","1","5","0","0","6","0","0","2","0","0","2","1","0","3","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","16","22","0","0","0","0","0","0","0","0","0","0","0","0","3","13","8","13","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178764","turkey_15574","Side Team vs Anatoliandata 3:0","2026-07-09 19:00","No Name","Anatoliandata","Güzel, Aslan","1652691","0","-6","0","0","0","0","9","6","0","0","-67","1","0","0","1","0","0","0","0","0","0","0","0","2","12","0","0","0","0","0","0","0","-9","","0","0","0","1","0","0","2","12","0","0","1","0","0","1","0","0","0","1","2","0","2","5","0","0","1","0","0","1","0","0","0","0","0","0","0","0","2","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","2","2","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178764","turkey_15574","Side Team vs Anatoliandata 3:0","2026-07-09 19:00","No Name","Anatoliandata","Mehır, Baturalp","1652693","0","-2","0","0","0","0","0","0","0","0","0","18","5","0","13","0","0","21","2","90","0","0","0","0","0","0","1","1","0","0","1","0","3.6","","0","1","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","9","9","19","0","0","0","0","0","0","0","0","0","0","0","0","3","9","10","7","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178765","turkey_15574","TIKI TAKA vs İÇKALE SK 3:0","2026-07-09 19:00","TIKI TIKI","TIKI TAKA","Hakan, Olcay","1739136","0","-2","13","2","0","52.9","2","0","0","0","0","12","6","3","6","3","50","0","0","0","0","0","0","15","32","35","9","68","22","19","20","7","1.6","","2","3","0","1","1","2","15","32","0","0","5","0","0","10","52.9","46.1","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","9","5","10","9","68","0","0","0","0","0","3","1","2","0","0","0","3","2","1","0","0","0","3","26","21","30","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178765","turkey_15574","TIKI TAKA vs İÇKALE SK 3:0","2026-07-09 19:00","TIKI TIKI","TIKI TAKA","Velichkov, Atanas","1709433","17","12","9","2","1","54.4","15","3","12","80","60","7","4","3","3","2","71","8","0","100","4","50","4","16","23","0","0","0","0","0","0","0","52.5","","1","2","1","1","0","0","16","23","3","0","8","1","2","8","54.4","48","2","0","0","1","0","3","2","0","0","0","0","2","3","0","1","0","0","4","0","0","0","0","0","0","4","1","1","0","0","6","0","0","0","0","0","0","1","4","1","2","8","3","3","0","0","0","0","2","1","0","1","0","0","2","0","17","22","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178765","turkey_15574","TIKI TAKA vs İÇKALE SK 3:0","2026-07-09 19:00","TIKI TIKI","TIKI TAKA","Atınç, Samim","1739143","5","3","18","1","1","47.9","2","1","1","50","0","6","1","0","5","2","33","0","0","0","0","0","3","12","33","1","1","4","0","0","2","2","12.3","","1","1","0","1","1","3","12","33","0","0","4","3","1","8","47.9","44.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","1","1","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","3","9","9","7","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178765","turkey_15574","TIKI TAKA vs İÇKALE SK 3:0","2026-07-09 19:00","TIKI TIKI","TIKI TAKA","Totsikas, Kiriakos","1767831","28","21","13","1","3","50.4","28","6","17","61","39","14","7","6","7","3","64","0","0","0","0","0","8","32","46","0","0","0","0","0","0","0","70.8","","1","3","0","0","2","4","32","46","8","1","16","0","1","16","50.4","45.6","3","0","1","0","3","7","3","1","3","2","0","9","6","0","0","0","0","6","0","0","0","0","0","0","3","1","0","0","2","6","0","0","0","0","0","0","0","0","0","0","0","5","1","1","2","1","0","3","1","2","0","0","0","3","15","18","18","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178765","turkey_15574","TIKI TAKA vs İÇKALE SK 3:0","2026-07-09 19:00","TIKI TIKI","TIKI TAKA","Wolkenhaar, Ottfried","1625603","12","4","14","1","2","50","16","6","6","38","0","9","4","1","5","4","56","16","1","94","7","44","4","30","42","0","0","0","0","0","0","0","29.2","","2","2","0","1","2","2","30","42","3","0","13","1","0","17","50","45.3","0","0","0","0","4","4","1","0","2","2","0","5","1","1","0","0","0","2","0","0","0","0","0","0","2","2","1","0","0","5","0","0","0","0","0","0","4","3","6","2","15","1","0","1","0","0","0","4","3","1","0","0","0","3","14","13","21","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178765","turkey_15574","TIKI TAKA vs İÇKALE SK 3:0","2026-07-09 19:00","TIKI TIKI","TIKI TAKA","Ferıt, Cankut","1739144","5","2","4","0","0","45.4","8","3","4","50","13","1","0","0","1","1","100","0","0","0","0","0","1","27","45","0","0","0","0","0","0","0","6.9","","0","0","0","0","1","1","27","45","0","1","13","1","2","14","45.4","44.3","0","0","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","2","2","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","3","5","3","7","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178765","turkey_15574","TIKI TAKA vs İÇKALE SK 3:0","2026-07-09 19:00","TIKI TIKI","TIKI TAKA","Yargı, Metehan","1739146","0","-2","0","0","0","0","0","0","0","0","0","11","7","3","4","2","45","15","2","87","5","33","0","0","0","1","0","2","0","2","0","0","6.4","","2","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","4","3","5","1","13","3","2","1","0","0","0","2","2","0","0","0","0","3","10","3","11","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178765","turkey_15574","TIKI TAKA vs İÇKALE SK 3:0","2026-07-09 19:00","TIKI TIKI","TIKI TAKA","Morales, Raymond","1686150","6","3","3","2","0","52","5","1","4","80","60","2","0","0","2","2","100","5","0","100","3","60","2","10","13","0","0","0","0","0","0","0","14.5","","1","1","0","0","1","1","10","13","0","0","3","2","0","7","52","52","1","0","0","0","0","1","1","0","1","1","0","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","5","0","0","0","0","0","0","2","2","0","0","0","0","1","15","0","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178765","turkey_15574","TIKI TAKA vs İÇKALE SK 3:0","2026-07-09 19:00","TIKI TIKI","İÇKALE SK","Poyraz, Kudret","1652503","1","0","9","1","1","45.9","0","0","0","0","0","12","4","0","8","4","33","0","0","0","0","0","0","11","29","15","21","74","10","17","22","25","3.6","","3","3","0","1","1","4","11","29","0","0","3","0","0","8","46.3","43.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","21","8","5","25","74","0","0","0","0","0","0","0","0","0","0","0","4","2","1","0","1","0","3","25","23","30","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178765","turkey_15574","TIKI TAKA vs İÇKALE SK 3:0","2026-07-09 19:00","TIKI TIKI","İÇKALE SK","Kemal, Rafet","1652507","4","-6","11","2","2","48.5","17","5","2","12","-18","16","6","1","10","4","31","24","3","88","7","29","0","13","36","0","0","0","0","0","0","0","4.5","","2","5","1","3","1","2","13","36","0","0","6","0","0","7","48.5","44.2","0","0","2","0","2","4","0","0","1","1","3","5","0","0","0","1","2","3","0","0","0","0","0","0","0","0","2","0","3","5","0","0","0","0","0","0","1","4","10","6","21","1","0","0","0","1","0","4","0","1","0","2","1","3","17","15","22","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178765","turkey_15574","TIKI TAKA vs İÇKALE SK 3:0","2026-07-09 19:00","TIKI TIKI","İÇKALE SK","Ferruh, Kazım","1652510","9","2","12","3","0","53.4","11","4","3","27","-9","3","0","0","3","1","33","0","0","0","0","0","6","20","39","2","0","2","1","0","1","0","13.6","","0","0","0","1","1","2","20","39","3","1","7","3","3","13","53.4","48.1","0","0","0","0","1","1","1","0","3","0","1","5","0","0","0","0","0","0","1","0","1","1","2","5","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","3","10","7","12","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178765","turkey_15574","TIKI TAKA vs İÇKALE SK 3:0","2026-07-09 19:00","TIKI TIKI","İÇKALE SK","Ilgin, Volkan","1652505","13","6","6","0","0","45.7","20","7","12","60","25","12","8","1","4","3","33","0","0","0","0","0","1","22","45","0","0","0","0","0","0","0","23.5","","2","2","0","0","1","2","22","45","0","0","7","1","2","15","45.7","44.5","2","0","1","0","1","4","3","0","2","2","0","7","4","1","1","0","0","6","0","0","0","0","0","0","1","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","3","0","1","1","1","0","3","9","10","17","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178765","turkey_15574","TIKI TAKA vs İÇKALE SK 3:0","2026-07-09 19:00","TIKI TIKI","İÇKALE SK","Leylıfer, Hakkı","1652508","7","-1","5","0","0","47.3","22","7","6","27","-5","14","10","0","4","0","0","26","1","96","5","19","1","12","38","0","0","0","0","0","0","0","13.5","","0","1","0","3","0","0","12","38","0","0","4","1","0","8","47.3","44.5","2","1","0","1","5","9","0","1","2","1","0","4","0","0","2","0","2","4","0","0","0","0","0","0","2","0","1","0","2","5","0","0","0","0","0","0","5","5","4","11","25","0","0","0","0","0","0","0","0","0","0","0","0","3","15","18","18","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178765","turkey_15574","TIKI TAKA vs İÇKALE SK 3:0","2026-07-09 19:00","TIKI TIKI","İÇKALE SK","Sıla, Yusuf","1652511","4","0","7","0","0","46.4","8","4","2","25","-25","5","0","0","5","0","0","0","0","0","0","0","2","14","35","0","0","0","0","0","0","0","4","","0","1","0","4","0","0","14","35","1","0","4","1","1","10","46.4","44","0","0","2","0","1","3","0","0","1","1","1","3","0","0","0","0","0","0","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","2","10","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178765","turkey_15574","TIKI TAKA vs İÇKALE SK 3:0","2026-07-09 19:00","TIKI TIKI","İÇKALE SK","Alpkan, Devrim","1652513","0","-3","0","0","0","0","0","0","0","0","0","15","6","1","9","5","40","15","3","80","1","7","0","0","0","0","1","2","0","1","0","1","2","","2","3","1","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","2","3","4","3","12","1","1","0","0","0","0","5","2","1","1","0","1","3","12","6","8","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Turkey","15574","1178766","turkey_15574","İmamsport vs Fenerbahçe1907 1:3","2026-07-09 19:00","İmamsport Volley Center","İmamsport","Dıde, Turan","1653440","3","0","6","3","0","45.4","0","0","0","0","0","15","9","1","6","4","33","0","0","0","0","0","3","15","42","19","9","67","17","12","24","14","8.4","","2","3","1","2","1","1","15","42","1","0","8","2","0","7","45.4","43.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","9","7","6","26","67","0","0","0","0","0","1","0","0","0","0","1","4","3","1","0","0","0","4","24","13","28","9","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
