"Liga","Mecz","Data","Arena","Drużyna","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"reprezentacja_grupa3","Finland vs Spain 3:1","2026-05-17 19:00","","Finland","Parikka, Ville","1904423","6","3","28","0","1","73.7","16","3","3","19","0","14","13","10","1","0","71","11","0","100","3","27","2","43","57","0","0","0","0","0","0","0","24.1","","0","0","0","1","0","0","43","57","2","2","43","0","0","0","73.7","59.2","0","0","0","0","3","3","0","0","1","0","0","1","1","0","2","0","1","4","0","0","0","0","0","0","2","0","0","0","6","8","0","0","0","0","0","0","4","22","8","10","16","0","0","0","0"
"reprezentacja_grupa3","Finland vs Spain 3:1","2026-05-17 19:00","","Finland","Hämäläinen, Carl-Adam","1928496","31","24","16","0","2","73.5","42","7","18","43","26","5","3","1","2","0","20","0","0","0","0","0","11","56","83","0","0","2","0","0","0","2","70.5","","0","0","0","2","0","0","56","83","11","1","56","0","0","0","73.5","63.1","0","0","0","0","4","4","0","0","2","0","0","2","0","0","0","0","0","0","18","1","4","0","13","36","0","0","0","0","0","0","0","0","0","0","2","2","4","18","13","12","21","0","0","0","0"
"reprezentacja_grupa3","Finland vs Spain 3:1","2026-05-17 19:00","","Finland","Kokkonen, Esa-Pekka","1928131","9","8","5","0","2","80.3","7","1","4","57","43","5","3","1","2","0","20","0","0","0","0","0","3","26","48","0","0","0","0","0","0","0","22.3","","0","0","0","2","0","0","26","48","3","0","26","0","0","0","80.3","64.7","0","0","0","0","1","1","0","0","0","0","0","0","2","0","1","0","1","4","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","2","0","7","10","0","0","0","0","0"
"reprezentacja_grupa3","Finland vs Spain 3:1","2026-05-17 19:00","","Finland","Halinen, Claes","1928234","13","6","13","1","1","54.6","14","3","2","14","-7","26","21","14","5","1","58","42","3","93","12","29","10","52","85","0","0","0","0","0","0","0","56.1","","0","0","1","5","0","0","52","85","10","0","52","0","0","0","54.6","50.8","0","0","0","0","2","2","0","0","0","0","0","0","1","0","2","0","3","6","0","0","0","0","0","0","1","1","0","0","4","6","0","0","0","0","0","0","4","23","16","23","19","0","0","0","0"
"reprezentacja_grupa3","Finland vs Spain 3:1","2026-05-17 19:00","","Finland","Kaipainen, Cisse","1950003","16","13","11","0","1","63.5","19","3","8","42","26","2","1","0","1","0","0","0","0","0","0","0","7","28","39","0","0","0","0","0","0","0","40.7","","0","0","0","1","0","0","28","39","7","1","28","0","0","0","63.5","52.5","1","0","0","0","6","7","0","0","1","0","0","1","0","0","0","0","0","0","6","1","1","1","2","11","0","0","0","0","0","0","0","0","0","0","0","0","4","14","6","9","3","0","0","0","0"
"reprezentacja_grupa3","Finland vs Spain 3:1","2026-05-17 19:00","","Finland","Olsson, Antti-Jussi","1904975","0","-1","0","0","0","0","0","0","0","0","0","28","24","12","4","2","50","7","1","86","1","14","0","0","0","2","1","6","0","0","4","2","11.2","","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","3","6","4","13","6","8","9","0","0","0","0"
"reprezentacja_grupa3","Finland vs Spain 3:1","2026-05-17 19:00","","Finland","Lyytinen, Petteri","1745146","7","6","6","0","1","64.4","4","1","0","0","-25","6","3","1","3","1","33","0","0","0","0","0","6","35","49","0","0","0","0","0","0","0","20.7","","1","1","0","2","0","0","35","49","6","0","35","0","0","0","64.4","58.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","0","0","13","0","0","0","0"
"reprezentacja_grupa3","Finland vs Spain 3:1","2026-05-17 19:00","","Finland","Kaurismäki, Kullervo","1975683","5","4","2","0","0","48.2","5","1","2","40","20","0","0","0","0","0","0","0","0","0","0","0","3","15","20","0","0","0","0","0","0","0","11.5","","0","0","0","0","0","0","15","20","3","0","15","0","0","0","48.2","46.1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","4","1","2","2","5","0","0","0","0"
"reprezentacja_grupa3","Finland vs Spain 3:1","2026-05-17 19:00","","Finland","Maalismaa, Ossi","2060263","0","0","1","0","0","49.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49.6","49.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"reprezentacja_grupa3","Finland vs Spain 3:1","2026-05-17 19:00","","Spain","Coaña, Roberto","1926930","0","-1","14","1","0","54.1","0","0","0","0","0","29","14","6","15","4","34","0","0","0","0","0","0","14","32","37","36","132","10","34","46","42","5.4","","4","4","0","11","0","0","14","32","0","0","14","0","0","0","54.1","45.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","36","4","7","48","132","4","34","26","31","32","0","0","0","0"
"reprezentacja_grupa3","Finland vs Spain 3:1","2026-05-17 19:00","","Spain","Marola, Samuel","1929120","10","1","9","1","0","68.6","15","4","5","33","7","26","12","9","14","7","62","43","4","91","13","30","5","27","55","0","0","0","0","0","0","0","42.2","","5","5","2","9","0","0","27","55","5","0","27","0","0","0","68.6","59.7","0","0","0","0","0","0","0","0","1","0","0","1","3","0","2","0","3","8","0","0","0","0","0","0","1","0","1","1","3","6","0","0","0","0","0","0","4","28","12","19","21","0","0","0","0"
"reprezentacja_grupa3","Finland vs Spain 3:1","2026-05-17 19:00","","Spain","Jauregui, Fernando","1929598","19","-1","14","0","0","54","61","20","17","28","-5","11","4","2","7","0","18","0","0","0","0","0","2","35","61","0","0","2","0","0","2","0","10.6","","0","0","0","7","0","0","35","61","2","1","35","0","0","0","54","47.6","0","0","3","0","2","5","0","0","7","0","1","8","0","0","0","0","0","0","14","0","10","3","21","48","0","0","0","0","0","0","0","0","0","0","2","2","4","23","8","16","20","0","0","0","0"
"reprezentacja_grupa3","Finland vs Spain 3:1","2026-05-17 19:00","","Spain","Soler, Teo","1928809","6","-1","12","1","2","63.7","11","6","1","9","-45","14","6","2","8","2","29","0","0","0","0","0","3","28","75","0","0","0","0","0","0","0","0.4","","1","2","1","6","0","0","28","75","3","0","28","0","0","0","63.7","52.5","0","0","0","0","1","1","0","0","2","0","0","2","0","3","1","0","3","7","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","4","9","7","8","7","0","0","0","0"
"reprezentacja_grupa3","Finland vs Spain 3:1","2026-05-17 19:00","","Spain","Meneses, Gorecho","1744987","3","-7","3","0","0","57.5","9","6","0","0","-67","14","9","6","5","3","64","41","4","90","9","22","3","25","43","0","0","0","0","0","0","0","16.4","","3","3","0","2","0","0","25","43","3","0","25","0","0","0","57.5","46.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","3","0","0","0","0","0","0","0","0","4","0","2","6","0","0","0","0","0","0","4","16","12","13","14","0","0","0","0"
"reprezentacja_grupa3","Finland vs Spain 3:1","2026-05-17 19:00","","Spain","Teixidó, Enrique","1951023","16","10","3","0","1","52.8","27","6","13","48","26","2","1","0","1","0","0","0","0","0","0","0","2","19","33","0","0","0","0","0","0","0","31.2","","0","0","0","1","0","0","19","33","2","0","19","0","0","0","52.8","49.9","1","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","12","2","4","0","6","24","0","0","0","0","0","0","0","0","0","0","0","0","4","16","2","6","4","0","0","0","0"
"reprezentacja_grupa3","Finland vs Spain 3:1","2026-05-17 19:00","","Spain","Falceto, Xurxo","1904882","0","-1","0","0","0","0","0","0","0","0","0","30","19","8","11","3","37","3","1","67","0","0","0","0","0","2","6","8","0","1","2","5","6.4","","2","2","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","0","0","0","8","4","6","8","7","10","0","0","0","0"
"reprezentacja_grupa3","Finland vs Spain 3:1","2026-05-17 19:00","","Spain","Toledano, Robustiano","1976580","5","-1","6","1","1","63.9","12","5","4","33","-8","2","1","0","1","0","0","0","0","0","0","0","0","4","13","0","0","0","0","0","0","0","0.9","","0","0","0","1","0","0","4","13","0","0","4","0","0","0","64.9","60.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","3","0","3","12","0","0","0","0","0","0","0","0","0","0","0","0","4","4","3","6","3","0","0","0","0"
"reprezentacja_grupa3","Finland vs Spain 3:1","2026-05-17 19:00","","Spain","Ferrandis, Constantino","1928247","3","0","3","0","0","58.7","7","2","3","43","14","5","3","1","2","2","60","10","1","90","3","30","0","1","9","0","0","0","0","0","0","0","7.4","","2","2","0","0","0","0","1","9","0","0","1","0","0","0","58.7","56.1","0","0","0","0","1","1","0","0","2","0","0","2","2","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","0","4","3","7","6","6","0","0","0","0"
